Date,Ticker,Open,High,Low,Close,Adj Close,Volume,MarketCap,PE_Ratio,EPS,DividendYield,Sector,Industry,52W_High,52W_Low,Beta,InstitutionOwnership,FloatShares
04-06-2022 00:00,TCS,3451.21,3501.22,3444.86,3480.86,3476.68,690348,193498000000,13.38,77.79,2.05,Technology,IT Services,3669.77,3272.43,1.46,47.22,75061588
05-06-2022 00:00,TCS,922.99,933.85,891.27,921.14,917.02,2860911,54451187650,11.43,196.43,4.48,Technology,IT Services,1023.71,696.16,0.79,28.34,176304338
06-06-2022 00:00,TCS,2385.26,2403.07,2317.56,2346.99,2343.71,1471446,99470364369,37,78.83,0.81,Technology,IT Services,2522.71,2224.06,1.19,25.63,187503873
07-06-2022 00:00,TCS,2689.51,2689.81,2632.54,2652.03,2652.21,3524404,18137105991,29.96,16.92,4.98,Technology,IT Services,2865.67,2611.06,0.64,30.96,149866533
08-06-2022 00:00,TCS,907.97,945.61,883.84,926.53,923.67,1009121,112268000000,36.3,18.88,0.59,Technology,IT Services,1119.7,731.51,0.66,37.49,424115866
09-06-2022 00:00,TCS,2575.94,2603.34,2547.52,2568.97,2566.8,3721301,101054000000,25.76,118.56,0.07,Technology,IT Services,2683.93,2430.14,1.1,54.2,159705152
10-06-2022 00:00,TCS,1350.46,1368.84,1302.72,1320.51,1319.51,2240314,29742860347,19.88,120.27,4.45,Technology,IT Services,1418.53,1207.62,0.69,69.1,342453998
11-06-2022 00:00,TCS,2249.84,2276.05,2247.4,2249,2252.12,4166981,88971176411,51.35,84.33,1.22,Technology,IT Services,2433.33,2178.64,0.62,89.05,376765230
12-06-2022 00:00,TCS,2254,2275.72,2196.78,2210.42,2205.56,4567801,67486825765,40.87,86.94,3.65,Technology,IT Services,2368.01,2091.32,0.75,50.91,133044269
13-06-2022 00:00,TCS,1921.63,1933.45,1901.39,1929.83,1931.32,2309465,104844000000,22.01,11.73,4.06,Technology,IT Services,1979.94,1827.04,1.11,56.27,205723590
14-06-2022 00:00,TCS,406.99,434.06,363.56,383.89,385.58,2225629,117545000000,29.18,103.79,4.29,Technology,IT Services,615.9,209.73,1.23,56.53,276398430
15-06-2022 00:00,TCS,2940.03,2971.78,2928.84,2969.79,2972.78,2283525,2690620143,45.51,101.44,4.96,Technology,IT Services,3019.42,2815.5,0.78,57.76,283066916
16-06-2022 00:00,TCS,1190.65,1206.67,1143.44,1171.69,1176.02,4174669,152440000000,14.33,30.76,1.47,Technology,IT Services,1221.57,966.84,1.2,56.24,249671443
17-06-2022 00:00,TCS,734.16,738.42,724.66,729.68,724.88,793464,142890000000,18.85,21.66,3.55,Technology,IT Services,752.27,611.39,0.76,20.61,256896408
18-06-2022 00:00,TCS,238.64,238.99,174.79,189.8,186.34,818730,73890990855,14.39,25.59,0.58,Technology,IT Services,367.23,119.52,1.15,20.12,47019129
19-06-2022 00:00,TCS,2109.04,2121.7,2045.55,2066.28,2070.14,1677415,11534251178,58.74,21.1,2.03,Technology,IT Services,2257.42,1873.84,0.97,26.84,334403087
20-06-2022 00:00,TCS,2403.72,2412.57,2372.06,2392.97,2392.56,4362663,151232000000,55.14,122.33,4.24,Technology,IT Services,2481.67,2256.19,1.19,27.11,211928816
21-06-2022 00:00,TCS,156.4,170.98,134.93,154.39,155.04,3693824,191080000000,55.2,40.1,1.84,Technology,IT Services,241.78,85.63,1.5,69.34,483526026
22-06-2022 00:00,TCS,1841.12,1868.44,1832.86,1851.12,1852.75,4768223,48790167608,52.98,51.03,2.96,Technology,IT Services,1942.94,1704.39,1.44,34.34,92985614
23-06-2022 00:00,TCS,870.09,871.4,844.57,849.26,851.05,1458356,65381398134,50.16,35.54,2.52,Technology,IT Services,1010.63,766.6,0.6,82.63,116060627
24-06-2022 00:00,TCS,2293.59,2316.78,2274.51,2313.09,2317.41,1615719,37578765007,38.62,191.61,3.23,Technology,IT Services,2337.83,2104.07,1.4,85,143039791
25-06-2022 00:00,TCS,692.85,745.62,674.87,728.86,733.83,4241426,115810000000,48.54,171.07,4.86,Technology,IT Services,932.15,578.74,0.66,88.31,329081474
26-06-2022 00:00,TCS,2449.19,2487.48,2443.81,2477.18,2479.38,916117,31813437535,12.3,46.87,0.28,Technology,IT Services,2539.76,2295.79,1.46,85.74,73577669
27-06-2022 00:00,TCS,1414.9,1436.78,1347.71,1368.86,1366.73,937566,71882594749,47.29,66.19,2.87,Technology,IT Services,1636.72,1319.56,0.85,39.03,355360340
28-06-2022 00:00,TCS,3284.88,3304.45,3269.27,3282.93,3286.73,1256543,139706000000,56.67,42.77,4.32,Technology,IT Services,3347.04,3184.03,0.94,55.68,308390902
29-06-2022 00:00,TCS,567.57,592.94,508.03,528.06,523.55,194455,112463000000,40.02,98.88,2.41,Technology,IT Services,749.53,311.21,0.68,32.28,287957868
30-06-2022 00:00,TCS,1259.63,1280.4,1208.71,1233.83,1231.14,1609639,77906050301,31.45,4.9,0.39,Technology,IT Services,1332.85,1045.1,0.7,76.43,34199552
01-07-2022 00:00,TCS,485.81,547.38,480.72,534.48,538.45,1323981,84629670760,26.65,134.6,2.8,Technology,IT Services,572.74,440.33,1.25,82.19,475603836
02-07-2022 00:00,TCS,3243.96,3264.15,3207.64,3208.21,3205.77,2436798,112860000000,48.57,105.11,1.66,Technology,IT Services,3440.39,3144.86,1.45,79.59,70076884
03-07-2022 00:00,TCS,3082.95,3091.21,3059.47,3082.84,3080.05,4484241,2167080850,51.57,179.83,0.77,Technology,IT Services,3264.37,2986.8,1.15,50.34,395002317
04-07-2022 00:00,TCS,977,998.01,958.71,988.82,985.2,2669464,16623463822,62.26,33.71,4.25,Technology,IT Services,1084.69,825.14,1.24,73.11,209246849
05-07-2022 00:00,TCS,2343.95,2387.87,2322.96,2364.2,2367.79,2258344,176370000000,30.54,161.02,2.61,Technology,IT Services,2531.33,2169.13,1.29,26.83,196928129
06-07-2022 00:00,TCS,2878.56,2897.91,2853.42,2884.52,2884.52,935165,16497918829,56.19,158.6,4.67,Technology,IT Services,3013.75,2701.01,0.84,22.82,142183930
07-07-2022 00:00,TCS,1987.68,2011.63,1914.58,1938.66,1940.41,3480889,141654000000,43.68,26.31,4.03,Technology,IT Services,2183.69,1807.7,0.64,72.73,484368302
08-07-2022 00:00,TCS,1900.81,1925.48,1854.63,1883.46,1880.85,1834428,184088000000,62.97,80.31,3.46,Technology,IT Services,1995.34,1690.57,0.6,49.77,240055898
09-07-2022 00:00,TCS,922.3,949.8,906.22,924.07,926.65,3922069,54866037256,41.67,34.86,0.03,Technology,IT Services,1059.3,813.18,0.92,89.69,261432017
10-07-2022 00:00,TCS,416.55,444.05,360.69,375.34,377.94,4580591,74727795975,41.06,51.69,2.14,Technology,IT Services,546.27,327.15,0.82,26.81,215927976
11-07-2022 00:00,TCS,3150.53,3163.46,3123.53,3135.59,3133.72,2143683,114215000000,44.67,53.39,0.99,Technology,IT Services,3240.7,3006.29,0.66,79.89,282401337
12-07-2022 00:00,TCS,3161.42,3170.99,3110.13,3114.74,3113.85,3244787,176460000000,54.96,111.69,4.55,Technology,IT Services,3350.37,2919.19,0.76,53.6,72385058
13-07-2022 00:00,TCS,2252.54,2270.01,2193.22,2210.4,2207.5,2912789,188439000000,67.88,82.87,0.87,Technology,IT Services,2311.53,2032.55,0.71,77.9,14984323
14-07-2022 00:00,TCS,1252.7,1263.84,1234.08,1242.39,1247.16,3352772,148173000000,14.41,189.6,1.43,Technology,IT Services,1302.25,1114.13,1.42,77.2,189270862
15-07-2022 00:00,TCS,1287.31,1305.34,1222.94,1250.58,1252.04,1653749,18237332410,13.21,26.15,2.58,Technology,IT Services,1424.95,1090.05,0.73,84.12,353816413
16-07-2022 00:00,TCS,2568.25,2596.17,2550.75,2575,2579.35,2378214,134162000000,66.25,194.76,1.32,Technology,IT Services,2731.09,2363.94,1.08,40.85,123492595
17-07-2022 00:00,TCS,3150.17,3189.77,3132.38,3169.12,3167.15,556104,82650440653,41.79,46.9,1.05,Technology,IT Services,3236.75,3040.99,1.13,86.49,317571955
18-07-2022 00:00,TCS,3116.09,3157.39,3105.44,3146.15,3148.97,2266503,94669498899,46.89,154.8,3,Technology,IT Services,3241.63,3032.48,1.09,30.62,379549604
19-07-2022 00:00,TCS,2751.58,2756.59,2720.04,2721.6,2724.26,334085,10780529679,38.95,68.46,0.44,Technology,IT Services,2946.44,2524.36,0.69,25.74,391357097
20-07-2022 00:00,TCS,2282.91,2295.83,2248.71,2249.66,2251.58,858171,39021365730,15.62,29.47,0.29,Technology,IT Services,2352.69,2074.66,0.89,50.21,264540783
21-07-2022 00:00,TCS,386.08,390.36,333.84,346.54,351.2,598095,158312000000,56.09,171.72,1.86,Technology,IT Services,527.35,262.46,0.65,77.98,50497886
22-07-2022 00:00,TCS,649.54,689.88,647,663.18,662.12,2267461,91337807777,54.83,62.46,3.6,Technology,IT Services,840.51,548.88,0.96,53.14,290050104
23-07-2022 00:00,TCS,3155.08,3186.11,3136.87,3175.73,3172.04,4980397,61030786085,28.7,132.11,2.77,Technology,IT Services,3281.25,3048.01,0.77,78.05,206475595
24-07-2022 00:00,TCS,2161.86,2166.49,2088.59,2115.02,2116.74,1267732,77419795719,28.37,113.72,2.11,Technology,IT Services,2354.62,2050.26,1.11,71.08,131549624
25-07-2022 00:00,TCS,131.27,175.65,104.78,174.89,177.18,2535296,171026000000,60.27,94.88,2.83,Technology,IT Services,325.61,-87.21,1.22,34.66,247877821
26-07-2022 00:00,TCS,445,464.37,380.43,400.2,400.95,1590424,150051000000,14.34,99.67,1.83,Technology,IT Services,561.38,293.61,1.08,86.42,317591597
27-07-2022 00:00,TCS,2355.91,2379.15,2349.57,2360.04,2357.11,121576,55190764039,62.87,146.72,4.68,Technology,IT Services,2497.32,2173.26,0.99,24.25,487354314
28-07-2022 00:00,TCS,117.21,148.34,91.32,138.12,138.16,3773336,24382866202,25.4,18.47,0.27,Technology,IT Services,289.94,45.34,0.95,82.88,468000187
29-07-2022 00:00,TCS,646.75,686,620.17,683.85,681.97,2863262,51147646107,45.58,133.97,3.37,Technology,IT Services,808.52,506.07,1.36,41.31,194453245
30-07-2022 00:00,TCS,1965.69,1999.39,1959.79,1987.1,1986.37,2824442,184231000000,66.16,179.27,4.46,Technology,IT Services,2176.34,1945.24,0.8,55.01,343732786
31-07-2022 00:00,TCS,2452.44,2491.95,2430.32,2482.61,2484.06,3430263,116736000000,50.69,12.5,4.02,Technology,IT Services,2569.76,2275.12,1.26,49.56,148131461
01-08-2022 00:00,TCS,2316.67,2336.98,2292.02,2300.62,2303.07,3765842,107163000000,34.87,28.99,0.92,Technology,IT Services,2403.96,2171.65,1.28,32.03,2880201
02-08-2022 00:00,TCS,862.52,912.17,838.44,894,891.32,2837968,119682000000,51.37,143.61,1.48,Technology,IT Services,962.8,709.58,0.98,45.07,90373939
03-08-2022 00:00,TCS,2521.41,2532.35,2449.5,2479.42,2478.47,2891338,73839624884,30.64,88.02,3.59,Technology,IT Services,2549.53,2429.67,0.87,33.51,465728258
04-08-2022 00:00,TCS,906.65,952.67,905.75,946.13,943.82,2286203,161614000000,26.64,81.31,0.42,Technology,IT Services,970.84,855.65,1.02,34.27,340820469
05-08-2022 00:00,TCS,1206.36,1240.76,1179.44,1211.12,1208.11,3011451,105134000000,69.8,28.26,4.06,Technology,IT Services,1416.07,1155.32,0.68,33.09,482175342
06-08-2022 00:00,TCS,2638.07,2683.42,2619.39,2669.8,2672.63,3437031,24232832651,55.05,101.85,3.59,Technology,IT Services,2822.31,2554.5,0.64,54.23,179519914
07-08-2022 00:00,TCS,2308.75,2329.4,2274.78,2303.98,2308.07,2400457,26683959841,48.68,26.18,3.65,Technology,IT Services,2464.9,2145.57,0.7,75.86,10425557
08-08-2022 00:00,TCS,2987.36,3005.94,2973.41,3001.72,3000.42,3552550,107835000000,31.32,95.85,0.5,Technology,IT Services,3132.72,2855.83,0.77,59.83,465498497
09-08-2022 00:00,TCS,2335.88,2353.09,2310.46,2338.52,2341.03,4045123,187377000000,12.95,152.96,3.59,Technology,IT Services,2524.44,2184.15,1.05,82.52,1257624
10-08-2022 00:00,TCS,2032.25,2056.24,2030.38,2055.41,2059.38,2654728,62362072214,11.86,52.39,3.4,Technology,IT Services,2157.49,1916.02,1.36,64.56,132817847
11-08-2022 00:00,TCS,418.49,433.65,366.59,376.65,380.11,4868026,174039000000,43.25,96.68,4.15,Technology,IT Services,609.03,304.71,0.81,68.25,477256165
12-08-2022 00:00,TCS,1350.23,1379.15,1304.26,1306.27,1303.1,2263769,153055000000,55.72,198.41,0.21,Technology,IT Services,1457.44,1247.8,1.44,66.73,138303931
13-08-2022 00:00,TCS,1001.69,1013.22,947.14,976.4,980.96,4183501,50314676138,42.24,137.64,0.12,Technology,IT Services,1199.29,911.1,1.46,51.46,126010705
14-08-2022 00:00,TCS,929.56,930.73,871,895.51,894.28,4936161,8231808915,60.45,168.43,1.87,Technology,IT Services,1073.47,699.68,1.46,68.25,110342910
15-08-2022 00:00,TCS,3408.24,3446.35,3382.66,3445.42,3443.81,1880248,21267605763,12.01,83.55,0.74,Technology,IT Services,3505.21,3255.53,1.35,24.88,459078147
16-08-2022 00:00,TCS,1436.53,1448.17,1380.31,1408.45,1404.07,2708026,145970000000,32.01,153.8,2.79,Technology,IT Services,1565.35,1334.87,0.93,80.19,456364246
17-08-2022 00:00,TCS,3132.96,3185.35,3130.41,3180.55,3180.41,4895817,40734277870,24.22,9.06,4.59,Technology,IT Services,3296.63,3086.74,0.67,74.45,225869544
18-08-2022 00:00,TCS,2245.87,2246.57,2217.99,2229.56,2225.65,2280019,74882913181,36.84,25.46,1.96,Technology,IT Services,2282.77,2042.11,1.11,37.17,381754153
19-08-2022 00:00,TCS,2802.36,2825.05,2768.44,2770.57,2768.06,879957,100838000000,14.34,41.41,4.22,Technology,IT Services,2947.39,2617.32,1.1,73.76,194443700
20-08-2022 00:00,TCS,1808.97,1851.7,1802.65,1837.94,1836.11,2013980,145368000000,67.25,80.99,0,Technology,IT Services,1921.51,1667.36,1.36,20.88,263124313
21-08-2022 00:00,TCS,2061.47,2086.02,2054.59,2077.34,2080.43,1607394,23533013429,23.4,169.3,0.84,Technology,IT Services,2105.97,1967.29,1.5,35.21,495714753
22-08-2022 00:00,TCS,1774.56,1801.56,1760.31,1774.38,1778.13,3079845,81866914650,65.34,69.91,0.15,Technology,IT Services,1991.8,1700.53,1.06,24.56,421526654
23-08-2022 00:00,TCS,763.83,772.85,755.77,769.37,767.39,2812188,97529508919,35.55,131.27,1.64,Technology,IT Services,904.73,559.67,0.91,74.62,1640188
24-08-2022 00:00,TCS,2556.34,2606.94,2553.31,2578.26,2581.85,354265,108625000000,69.13,142.15,4.54,Technology,IT Services,2783.55,2391.83,0.77,72.91,195063178
25-08-2022 00:00,TCS,1054.63,1064.05,1022.46,1027.48,1031.05,4813797,163854000000,43.24,117.65,0.48,Technology,IT Services,1202.5,955.12,0.6,76.95,82360010
26-08-2022 00:00,TCS,182.67,258.95,178.25,232.3,234.95,1010913,35163960814,65.85,72.09,3.03,Technology,IT Services,336.78,7.21,1.06,20.31,318927530
27-08-2022 00:00,TCS,2294.61,2360.18,2265.42,2342.09,2338.56,2157017,161758000000,10.32,115.83,2.26,Technology,IT Services,2467.59,2111.22,1.1,55.09,170783808
28-08-2022 00:00,TCS,702.18,742.01,679.4,717.21,719.11,753817,138883000000,54.89,69.11,4.69,Technology,IT Services,880.4,612.95,1.34,69.34,156967385
29-08-2022 00:00,TCS,3297.56,3327.08,3238.48,3267.51,3271.96,1096433,111618000000,64.18,17.69,0.61,Technology,IT Services,3519.53,3147.43,1.05,30.88,375124813
30-08-2022 00:00,TCS,3343.36,3370.03,3330.17,3361.38,3363.21,2135286,140206000000,18.38,198.57,1.06,Technology,IT Services,3428.23,3284.84,1.42,65.49,489255645
31-08-2022 00:00,TCS,3210.54,3239.37,3159.41,3167.76,3166.08,2681505,82991530051,15.77,26.31,0.15,Technology,IT Services,3415.62,3128.31,1.17,25.89,306069408
01-09-2022 00:00,TCS,1358.54,1370.22,1287.66,1311.61,1311.62,4208949,28541119608,35.47,15.4,2.17,Technology,IT Services,1555.79,1140.34,1.36,32.69,115216564
02-09-2022 00:00,TCS,152.55,164.12,118.53,128.32,129.78,4976691,133487000000,66.02,175.83,1.39,Technology,IT Services,301.5,57.7,0.73,53.31,67839069
03-09-2022 00:00,TCS,3256.28,3266.49,3243.56,3252.54,3252.65,4774071,105410000000,42.54,61.07,4.35,Technology,IT Services,3453.43,3077.75,1.37,65.75,453177055
04-09-2022 00:00,TCS,1555.83,1608.9,1548.85,1592.66,1588.86,4303887,128236000000,41.65,130.41,3.02,Technology,IT Services,1694.5,1349.68,1.21,30.21,392763766
05-09-2022 00:00,TCS,3386.63,3413.97,3382.74,3409.35,3407.47,4868979,68261757425,18.47,66.47,3.07,Technology,IT Services,3605.04,3358.18,0.75,32.97,426989080
06-09-2022 00:00,TCS,3376.31,3417.19,3368.62,3400.58,3403.6,1597850,181466000000,10.05,78.9,2.66,Technology,IT Services,3560.72,3268.74,0.77,34.31,405802711
07-09-2022 00:00,TCS,3000.23,3016.48,2982.12,2992.78,2996.39,4136480,117887000000,58.61,53.16,0.46,Technology,IT Services,3034.46,2819.73,1.43,36.71,423579168
08-09-2022 00:00,TCS,1101.13,1123.99,1065.5,1085.72,1082.09,1046803,17995094374,15.25,69.27,2.23,Technology,IT Services,1306.3,905.6,0.63,35.86,100224564
09-09-2022 00:00,TCS,1409.33,1434.34,1394.55,1396.43,1400.95,3586444,90510994150,48.03,82.73,5,Technology,IT Services,1536.39,1240.15,1.02,47.66,356972597
10-09-2022 00:00,TCS,2993.86,3055.83,2987.54,3042.62,3040.91,4110088,151515000000,64.88,144.36,4.18,Technology,IT Services,3153.29,2911.23,0.88,65.77,75680469
11-09-2022 00:00,TCS,1177.53,1186.6,1107.27,1131.54,1133.16,2195598,159033000000,22.52,102.8,4.47,Technology,IT Services,1304.23,1011.04,1.2,50.66,312464163
12-09-2022 00:00,TCS,676.28,720.76,671.87,712.98,715.5,4973014,99424813500,49.92,188.77,4.12,Technology,IT Services,759.14,548.83,1.36,74.32,83318624
13-09-2022 00:00,TCS,1993.12,2006.83,1982.84,2000.99,2004.11,568298,179055000000,14.72,9.33,0.52,Technology,IT Services,2105.97,1787.79,0.92,70.35,285627602
14-09-2022 00:00,TCS,3282.93,3284.66,3250.85,3276.79,3281.25,4103031,54266019002,46.23,101.11,1.14,Technology,IT Services,3452.57,3178.62,0.98,28.86,416065001
15-09-2022 00:00,TCS,2466.5,2499.3,2461.85,2489.03,2487.16,4430453,82709140750,19.84,117.26,0.02,Technology,IT Services,2512.24,2276.45,1.48,23.42,326211422
16-09-2022 00:00,TCS,2038.21,2046.32,2034.4,2036.88,2040.47,670303,179821000000,54.16,184.12,1.52,Technology,IT Services,2108.17,1973.22,1.31,81.46,153408531
17-09-2022 00:00,TCS,430.4,496.73,415.86,467.74,464.06,1088651,179355000000,28.07,10.78,0.54,Technology,IT Services,507.2,217.94,1.41,25.59,287170627
18-09-2022 00:00,TCS,2191.02,2247.82,2181.95,2231.09,2233.14,3417657,137457000000,37.8,115.13,2.36,Technology,IT Services,2336.81,2044.6,0.99,30.38,109489212
19-09-2022 00:00,TCS,3466.18,3476.6,3441.45,3458.35,3460.77,3436640,171937000000,45.97,170.87,3.39,Technology,IT Services,3624.98,3343.38,0.81,21.55,280411603
20-09-2022 00:00,TCS,576.29,593.7,529.86,553.97,555.75,4288695,18665880124,20.28,49.14,4.37,Technology,IT Services,755.47,403.32,0.97,63.98,402287565
21-09-2022 00:00,TCS,1862.32,1875.74,1858.21,1871.56,1869.08,2760891,173134000000,54.5,175.38,3.75,Technology,IT Services,2065.33,1796.43,1.24,60.77,379253348
22-09-2022 00:00,TCS,3083.07,3137.63,3065.65,3124.31,3128.04,4716167,64803361404,28.16,4.79,4.69,Technology,IT Services,3263.25,3003.56,0.7,89.08,2633916
23-09-2022 00:00,TCS,2618.61,2637.4,2574.51,2589.68,2586.37,659119,36487970973,49.74,146.76,0.27,Technology,IT Services,2695.78,2542.93,0.84,82.09,425659278
24-09-2022 00:00,TCS,2469.85,2496.82,2465.53,2482.15,2477.69,2063957,48634597432,19.5,186.69,0.06,Technology,IT Services,2682.41,2433.86,0.64,48.76,74093518
25-09-2022 00:00,TCS,2488.45,2513.66,2469.73,2501.61,2503.78,2442094,84175733095,51.29,131.78,3.31,Technology,IT Services,2670.97,2393.67,0.99,46.01,352012026
26-09-2022 00:00,TCS,1322.27,1375.4,1314.06,1345.58,1345.33,2292271,50987208916,17.69,88.37,1.45,Technology,IT Services,1494.54,1159.12,1.34,40.78,492480440
27-09-2022 00:00,TCS,1098.21,1124.62,1046.73,1061.37,1064.86,2945376,64792949617,35.52,9.93,1.27,Technology,IT Services,1266.79,921.22,0.62,30.67,294410479
28-09-2022 00:00,TCS,2851.83,2892.11,2849.36,2873.41,2872.24,4056558,27860718728,24.83,184.1,1.65,Technology,IT Services,3077.73,2819.87,1.21,29.67,446458543
29-09-2022 00:00,TCS,2854.39,2912.37,2840.6,2895.29,2891.97,3831570,59939176346,54.9,94.59,1.35,Technology,IT Services,3057.72,2668.68,1.44,29.26,33875075
30-09-2022 00:00,TCS,3048.05,3066.67,3006.83,3016.02,3019.38,3132362,114884000000,25.72,6.77,2.56,Technology,IT Services,3146.66,2882.57,0.81,27.99,444256760
01-10-2022 00:00,TCS,3205.02,3211.06,3154.1,3178.77,3179.26,1301988,88928887910,62.9,138.27,2.2,Technology,IT Services,3356.54,2961.54,1.22,36.84,466893896
02-10-2022 00:00,TCS,1838.56,1897.55,1836.85,1885.7,1882.59,1690346,69997033486,63.51,96.89,2.56,Technology,IT Services,1915.2,1699.51,1.48,41.47,29953248
03-10-2022 00:00,TCS,1805.16,1806.34,1760.7,1773.26,1775.46,4534921,149544000000,21.79,25.74,3.36,Technology,IT Services,1889.76,1717.42,1.47,87.31,8015588
04-10-2022 00:00,TCS,2814.2,2863.91,2800.45,2849.64,2849.75,3354449,178808000000,46.83,43.64,1.94,Technology,IT Services,2951.11,2700.43,0.81,60.49,124359944
05-10-2022 00:00,TCS,2309.88,2326.17,2287.36,2309.11,2310.15,705398,151601000000,15.26,13.83,1.26,Technology,IT Services,2367.87,2154.15,0.69,89.13,152395443
06-10-2022 00:00,TCS,2486.69,2493.52,2444.18,2461.41,2461.02,4407910,67068139721,33.49,115.28,0.83,Technology,IT Services,2507.91,2428.81,0.73,46.07,327301348
07-10-2022 00:00,TCS,2805.7,2871.69,2785.68,2842.77,2846.06,1687514,149144000000,52.8,124.78,1.75,Technology,IT Services,2907.03,2772.85,1.23,52.03,204461251
08-10-2022 00:00,TCS,3126.02,3153.3,3097.24,3120.55,3123.85,3422918,31244056312,49.57,101.64,3.71,Technology,IT Services,3287.68,3062.65,1.25,42.72,445466876
09-10-2022 00:00,TCS,1249.18,1272.32,1223.31,1250.66,1252.75,360102,26933279630,47.48,163.6,3.78,Technology,IT Services,1434.75,1165.49,1.21,32.8,423690767
10-10-2022 00:00,TCS,1376.98,1392.98,1353.48,1362.9,1358.95,247631,69779780370,26.95,172.34,3.33,Technology,IT Services,1590.74,1261.87,0.9,30.02,241983489
11-10-2022 00:00,TCS,419.54,454.94,403.4,428.84,432.23,1443054,161733000000,32.68,123.51,1.17,Technology,IT Services,530.75,300.79,0.75,86.16,255358425
12-10-2022 00:00,TCS,2066.15,2070.07,2007.3,2032.5,2034.21,2433697,50023301201,16.18,3.54,2.94,Technology,IT Services,2193.95,1971.07,1.12,89.08,431554895
13-10-2022 00:00,TCS,222.2,245.92,181.63,211.31,213.28,3259016,13587428371,53.14,139.35,2.85,Technology,IT Services,433.98,43.69,1.04,23.14,366358769
14-10-2022 00:00,TCS,1683.03,1733.71,1656.34,1729.97,1728.6,1826334,27210197506,40.23,84.18,2.42,Technology,IT Services,1775.45,1533.07,1.26,30.52,291155617
15-10-2022 00:00,TCS,1944.99,1968.82,1909.66,1920.8,1924.59,3453030,171890000000,52.53,113.55,2.75,Technology,IT Services,2115.17,1843.71,1,49.65,369692143
16-10-2022 00:00,TCS,1074.24,1098.18,1068.39,1089.91,1092.16,1947199,127123000000,24.94,130.17,2.46,Technology,IT Services,1251.63,1055.79,0.9,33.04,183264768
